gene_key	gene_name	chrom	start	end	strand	length	tax_id	entrez_gene_id
948225	yieF	NC_000913.3	3894652	3895218	+	567	511145	948225
948224	adeP	NC_000913.3	3895272	3896609	-	1338	511145	948224
948232	yieH	NC_000913.3	3896774	3897439	+	666	511145	948232
948231	cbrB	NC_000913.3	3897506	3897973	+	468	511145	948231
948230	cbrC	NC_000913.3	3898022	3898609	+	588	511145	948230
948229	yieK	NC_000913.3	3898671	3899393	-	723	511145	948229
948272	yieL	NC_000913.3	3899408	3900577	-	1170	511145	948272
948228	bglH	NC_000913.3	3900604	3902220	-	1617	511145	948228
948234	bglB	NC_000913.3	3902289	3903701	-	1413	511145	948234
948236	bglF	NC_000913.3	3903720	3905597	-	1878	511145	948236
948235	bglG	NC_000913.3	3905731	3906567	-	837	511145	948235
948233	phoU	NC_000913.3	3906853	3907578	-	726	511145	948233
948240	pstB	NC_000913.3	3907593	3908366	-	774	511145	948240
948239	pstA	NC_000913.3	3908549	3909439	-	891	511145	948239
948238	pstC	NC_000913.3	3909439	3910398	-	960	511145	948238
948237	pstS	NC_000913.3	3910485	3911525	-	1041	511145	948237
948241	glmS	NC_000913.3	3911839	3913668	-	1830	511145	948241
948246	glmU	NC_000913.3	3913830	3915200	-	1371	511145	948246
948245	atpC	NC_000913.3	3915553	3915972	-	420	511145	948245
948244	atpD	NC_000913.3	3915993	3917375	-	1383	511145	948244
948243	atpG	NC_000913.3	3917402	3918265	-	864	511145	948243
948242	atpA	NC_000913.3	3918316	3919857	-	1542	511145	948242
948254	atpH	NC_000913.3	3919870	3920403	-	534	511145	948254
948247	atpF	NC_000913.3	3920418	3920888	-	471	511145	948247
948253	atpE	NC_000913.3	3920950	3921189	-	240	511145	948253
948252	atpB	NC_000913.3	3921236	3922051	-	816	511145	948252
948251	atpI	NC_000913.3	3922060	3922440	-	381	511145	948251
948250	rsmG	NC_000913.3	3923057	3923680	-	624	511145	948250
948248	mnmG	NC_000913.3	3923744	3925633	-	1890	511145	948248
948249	mioC	NC_000913.3	3926012	3926455	-	444	511145	948249
948259	asnC	NC_000913.3	3926545	3927003	-	459	511145	948259
948258	asnA	NC_000913.3	3927155	3928147	+	993	511145	948258
948257	viaA	NC_000913.3	3928152	3929603	-	1452	511145	948257
948256	ravA	NC_000913.3	3929597	3931093	-	1497	511145	948256
948255	kup	NC_000913.3	3931316	3933184	+	1869	511145	948255
948267	rbsD	NC_000913.3	3933351	3933770	+	420	511145	948267
948264	rbsA	NC_000913.3	3933778	3935283	+	1506	511145	948264
948262	rbsC	NC_000913.3	3935288	3936253	+	966	511145	948262
948261	rbsB	NC_000913.3	3936278	3937168	+	891	511145	948261
71004575	rbsZ	NC_000913.3	3937045	3937278	+	234	511145	71004575
948260	rbsK	NC_000913.3	3937294	3938223	+	930	511145	948260
948266	rbsR	NC_000913.3	3938227	3939219	+	993	511145	948266
948265	hsrA	NC_000913.3	3939185	3940612	-	1428	511145	948265
948263	yieP	NC_000913.3	3940635	3941327	-	693	511145	948263
948270	rrsC	NC_000913.3	3941808	3943349	+	1542	511145	948270
948271	gltU	NC_000913.3	3943435	3943510	+	76	511145	948271
948268	rrlC	NC_000913.3	3943704	3946607	+	2904	511145	948268
948273	rrfC	NC_000913.3	3946700	3946819	+	120	511145	948273
948276	aspT	NC_000913.3	3946872	3946948	+	77	511145	948276
948275	trpT	NC_000913.3	3946957	3947032	+	76	511145	948275
2847698	hdfR	NC_000913.3	3947128	3947967	-	840	511145	2847698
948274	maoP	NC_000913.3	3948086	3948424	+	339	511145	948274
948282	yifB	NC_000913.3	3948449	3949969	-	1521	511145	948282
948283	ilvL	NC_000913.3	3950322	3950420	+	99	511145	948283
7751639	ilvX	NC_000913.3	3950507	3950557	+	51	511145	7751639
948279	ilvM	NC_000913.3	3952201	3952464	+	264	511145	948279
948278	ilvE	NC_000913.3	3952484	3953413	+	930	511145	948278
948277	ilvD	NC_000913.3	3953478	3955328	+	1851	511145	948277
948287	ilvA	NC_000913.3	3955331	3956875	+	1545	511145	948287
948284	ilvY	NC_000913.3	3956927	3957820	-	894	511145	948284
948286	ilvC	NC_000913.3	3957970	3959445	+	1476	511145	948286
948285	ppiC	NC_000913.3	3959532	3959813	-	282	511145	948285
948292	rep	NC_000913.3	3960677	3962698	+	2022	511145	948292
948291	gpp	NC_000913.3	3962745	3964229	-	1485	511145	948291
948290	rhlB	NC_000913.3	3964365	3965630	-	1266	511145	948290
948289	trxA	NC_000913.3	3965761	3966090	+	330	511145	948289
948288	rhoL	NC_000913.3	3966231	3966332	+	102	511145	948288
948297	rho	NC_000913.3	3966417	3967676	+	1260	511145	948297
948789	wecA	NC_000913.3	3967916	3969019	+	1104	511145	948789
944815	wzzE	NC_000913.3	3969031	3970077	+	1047	511145	944815
944789	wecB	NC_000913.3	3970133	3971263	+	1131	511145	944789
948977	wecC	NC_000913.3	3971260	3972522	+	1263	511145	948977
948300	rffG	NC_000913.3	3972522	3973589	+	1068	511145	948300
948299	rffH	NC_000913.3	3973608	3974489	+	882	511145	948299
948298	rffC	NC_000913.3	3974467	3975141	+	675	511145	948298
948296	wecE	NC_000913.3	3975146	3976276	+	1131	511145	948296
948294	wzxE	NC_000913.3	3976278	3977528	+	1251	511145	948294
2847677	wecF	NC_000913.3	3977525	3978604	+	1080	511145	2847677
948293	wzyE	NC_000913.3	3978601	3979953	+	1353	511145	948293
948301	rffM	NC_000913.3	3979956	3980696	+	741	511145	948301
945400	thrP	NC_000913.3	3980887	3982272	+	1386	511145	945400
945107	argX	NC_000913.3	3982375	3982451	+	77	511145	945107
948305	hisR	NC_000913.3	3982509	3982585	+	77	511145	948305
948304	leuT	NC_000913.3	3982606	3982692	+	87	511145	948304
948303	proM	NC_000913.3	3982735	3982811	+	77	511145	948303
949013	aslB	NC_000913.3	3982958	3984193	+	1236	511145	949013
949015	aslA	NC_000913.3	3984352	3986007	-	1656	511145	949015
2847678	glmZ	NC_000913.3	3986432	3986603	+	172	511145	2847678
948311	hemY	NC_000913.3	3986686	3987882	-	1197	511145	948311
948446	hemX	NC_000913.3	3987885	3989066	-	1182	511145	948446
948587	hemD	NC_000913.3	3989088	3989828	-	741	511145	948587
947759	hemC	NC_000913.3	3989825	3990766	-	942	511145	947759
947755	cyaA	NC_000913.3	3991153	3993699	+	2547	511145	947755
947754	cyaY	NC_000913.3	3993739	3994059	-	321	511145	947754
948475	yzcX	NC_000913.3	3993850	3994335	+	486	511145	948475
1450304	lptM	NC_000913.3	3994522	3994725	+	204	511145	1450304
948364	dapF	NC_000913.3	3994762	3995586	+	825	511145	948364
948359	yigA	NC_000913.3	3995583	3996290	+	708	511145	948359
948355	xerC	NC_000913.3	3996287	3997183	+	897	511145	948355
948357	yigB	NC_000913.3	3997183	3997899	+	717	511145	948357
948347	uvrD	NC_000913.3	3997983	4000145	+	2163	511145	948347
2847679	yigE	NC_000913.3	4000292	4001056	-	765	511145	2847679
63925663	ysgD	NC_000913.3	4001218	4001274	+	57	511145	63925663
948351	corA	NC_000913.3	4001426	4002376	+	951	511145	948351
948340	yigF	NC_000913.3	4002419	4002799	-	381	511145	948340
948344	yigG	NC_000913.3	4002813	4003193	-	381	511145	948344
948330	rarD	NC_000913.3	4003288	4004178	-	891	511145	948330
948338	yigI	NC_000913.3	4004230	4004697	-	468	511145	948338
948307	pldA	NC_000913.3	4004862	4005731	+	870	511145	948307
948318	recQ	NC_000913.3	4005864	4007693	+	1830	511145	948318
948317	rhtC	NC_000913.3	4007757	4008377	+	621	511145	948317
948316	rhtB	NC_000913.3	4008439	4009059	-	621	511145	948316
948314	pldB	NC_000913.3	4009170	4010192	+	1023	511145	948314
2847768	yigL	NC_000913.3	4010200	4011000	+	801	511145	2847768
948309	bioP	NC_000913.3	4011076	4011975	+	900	511145	948309
948310	metR	NC_000913.3	4011863	4012816	-	954	511145	948310
948323	metE	NC_000913.3	4013053	4015314	+	2262	511145	948323
948320	ysgA	NC_000913.3	4015354	4016169	-	816	511145	948320
948987	udp	NC_000913.3	4016431	4017192	+	762	511145	948987
948966	rmuC	NC_000913.3	4017333	4018760	+	1428	511145	948966
948926	ubiE	NC_000913.3	4018855	4019610	+	756	511145	948926
948915	ubiJ	NC_000913.3	4019624	4020229	+	606	511145	948915
14678511	esrE	NC_000913.3	4019978	4020229	+	252	511145	14678511
948322	ubiB	NC_000913.3	4020226	4021866	+	1641	511145	948322
948321	tatA	NC_000913.3	4021945	4022214	+	270	511145	948321
948319	tatB	NC_000913.3	4022218	4022733	+	516	511145	948319
948328	tatC	NC_000913.3	4022736	4023512	+	777	511145	948328
2847752	tatD	NC_000913.3	4023554	4024336	+	783	511145	2847752
948327	rfaH	NC_000913.3	4024333	4024821	-	489	511145	948327
948326	ubiD	NC_000913.3	4024988	4026481	+	1494	511145	948326
948325	fre	NC_000913.3	4026527	4027228	+	702	511145	948325
948324	fadA	NC_000913.3	4027609	4028772	-	1164	511145	948324
948336	fadB	NC_000913.3	4028782	4030971	-	2190	511145	948336
948335	pepQ	NC_000913.3	4031161	4032492	+	1332	511145	948335
948334	yigZ	NC_000913.3	4032492	4033106	+	615	511145	948334
948333	trkH	NC_000913.3	4033145	4034596	+	1452	511145	948333
948331	hemG	NC_000913.3	4034608	4035153	+	546	511145	948331
948332	rrsA	NC_000913.3	4035531	4037072	+	1542	511145	948332
948339	ileT	NC_000913.3	4037141	4037217	+	77	511145	948339
948337	alaT	NC_000913.3	4037260	4037335	+	76	511145	948337
948341	rrlA	NC_000913.3	4037519	4040423	+	2905	511145	948341
948345	rrfA	NC_000913.3	4040517	4040636	+	120	511145	948345
948343	mobB	NC_000913.3	4040906	4041433	-	528	511145	948343
948349	mobA	NC_000913.3	4041415	4041999	-	585	511145	948349
948348	yihD	NC_000913.3	4042069	4042338	+	270	511145	948348
948346	srkA	NC_000913.3	4042415	4043401	+	987	511145	948346
948353	dsbA	NC_000913.3	4043418	4044044	+	627	511145	948353
948352	yihF	NC_000913.3	4044199	4045629	+	1431	511145	948352
948350	yihG	NC_000913.3	4045670	4046602	-	933	511145	948350
948356	polA	NC_000913.3	4046966	4049752	+	2787	511145	948356
948354	spf	NC_000913.3	4049899	4050009	+	111	511145	948354
302211668	spfP	NC_000913.3	4049917	4049964	+	48	511145	302211668
948358	yihA	NC_000913.3	4050133	4050765	-	633	511145	948358
2847776	csrC	NC_000913.3	4051036	4051281	+	246	511145	2847776
948363	yihI	NC_000913.3	4051347	4051856	+	510	511145	948363
948362	hemN	NC_000913.3	4052045	4053418	+	1374	511145	948362
7751621	yshB	NC_000913.3	4053647	4053757	-	111	511145	7751621
948361	glnG	NC_000913.3	4053869	4055278	-	1410	511145	948361
948360	glnL	NC_000913.3	4055290	4056339	-	1050	511145	948360
302211669	glnZ	NC_000913.3	4056428	4056621	-	194	511145	302211669
948370	glnA	NC_000913.3	4056625	4058034	-	1410	511145	948370
948369	bipA	NC_000913.3	4058407	4060230	+	1824	511145	948369
948368	yihL	NC_000913.3	4060447	4061157	+	711	511145	948368
948367	yihM	NC_000913.3	4061165	4062145	+	981	511145	948367
948365	yihN	NC_000913.3	4062247	4063512	+	1266	511145	948365
948366	ompL	NC_000913.3	4063603	4064295	-	693	511145	948366
948377	yihO	NC_000913.3	4064363	4065766	-	1404	511145	948377
948371	yihP	NC_000913.3	4065809	4067194	-	1386	511145	948371
948376	yihQ	NC_000913.3	4067240	4069276	-	2037	511145	948376
948375	yihR	NC_000913.3	4069475	4070401	-	927	511145	948375
948374	yihS	NC_000913.3	4070515	4071756	-	1242	511145	948374
948373	yihT	NC_000913.3	4071773	4072651	-	879	511145	948373
948372	yihU	NC_000913.3	4072675	4073571	-	897	511145	948372
948382	yihV	NC_000913.3	4073739	4074635	+	897	511145	948382
948381	csqR	NC_000913.3	4074669	4075454	+	786	511145	948381
948380	yihX	NC_000913.3	4075553	4076152	+	600	511145	948380
948379	yihY	NC_000913.3	4076146	4077018	+	873	511145	948379
948378	dtd	NC_000913.3	4077015	4077452	+	438	511145	948378
948387	fabY	NC_000913.3	4077449	4078438	+	990	511145	948387
948386	yiiE	NC_000913.3	4079291	4079509	+	219	511145	948386
948385	yiiF	NC_000913.3	4079751	4079969	+	219	511145	948385
948384	fdhE	NC_000913.3	4080299	4081228	-	930	511145	948384
948383	fdoI	NC_000913.3	4081225	4081860	-	636	511145	948383
948395	fdoH	NC_000913.3	4081857	4082759	-	903	511145	948395
948394	fdoG	NC_000913.3	4082772	4085822	-	3051	511145	948394
948393	fdhD	NC_000913.3	4086016	4086849	+	834	511145	948393
948392	yiiG	NC_000913.3	4087002	4088057	+	1056	511145	948392
948389	frvR	NC_000913.3	4088107	4089855	-	1749	511145	948389
948388	frvX	NC_000913.3	4089855	4090925	-	1071	511145	948388
948390	frvB	NC_000913.3	4090915	4092366	-	1452	511145	948390
948391	frvA	NC_000913.3	4092377	4092823	-	447	511145	948391
948402	rhaM	NC_000913.3	4093124	4093438	-	315	511145	948402
948401	rhaD	NC_000913.3	4093448	4094272	-	825	511145	948401
948400	rhaA	NC_000913.3	4094723	4095982	-	1260	511145	948400
948399	rhaB	NC_000913.3	4095979	4097448	-	1470	511145	948399
948397	rhaS	NC_000913.3	4097736	4098572	+	837	511145	948397
948396	rhaR	NC_000913.3	4098646	4099494	+	849	511145	948396
948398	rhaT	NC_000913.3	4099491	4100525	-	1035	511145	948398
948403	sodA	NC_000913.3	4100810	4101430	+	621	511145	948403
948407	kdgT	NC_000913.3	4101690	4102673	+	984	511145	948407
948406	yiiM	NC_000913.3	4102822	4103496	+	675	511145	948406
948405	cpxA	NC_000913.3	4103602	4104975	-	1374	511145	948405
948404	cpxR	NC_000913.3	4104972	4105670	-	699	511145	948404
2847688	cpxP	NC_000913.3	4105820	4106320	+	501	511145	2847688
38094976	cpxQ	NC_000913.3	4106330	4106387	+	58	511145	38094976
948413	fieF	NC_000913.3	4106469	4107371	+	903	511145	948413
948412	pfkA	NC_000913.3	4107552	4108514	+	963	511145	948412
948411	sbp	NC_000913.3	4108834	4109823	+	990	511145	948411
948410	cdh	NC_000913.3	4109930	4110685	+	756	511145	948410
948409	tpiA	NC_000913.3	4110740	4111507	-	768	511145	948409
948408	yiiQ	NC_000913.3	4111615	4112214	-	600	511145	948408
948417	yiiR	NC_000913.3	4112315	4112755	+	441	511145	948417
948416	yiiS	NC_000913.3	4112967	4113266	+	300	511145	948416
948415	uspD	NC_000913.3	4113293	4113721	+	429	511145	948415
948414	fpr	NC_000913.3	4113726	4114472	-	747	511145	948414
948424	glpX	NC_000913.3	4114569	4115579	-	1011	511145	948424
948423	glpK	NC_000913.3	4115714	4117222	-	1509	511145	948423
948422	glpF	NC_000913.3	4117245	4118090	-	846	511145	948422
948420	zapB	NC_000913.3	4118515	4118760	+	246	511145	948420
948419	rraA	NC_000913.3	4118845	4119330	-	486	511145	948419
948418	menA	NC_000913.3	4119423	4120349	-	927	511145	948418
948430	hslU	NC_000913.3	4120416	4121747	-	1332	511145	948430
948429	hslV	NC_000913.3	4121757	4122287	-	531	511145	948429
948428	ftsN	NC_000913.3	4122380	4123339	-	960	511145	948428
948427	cytR	NC_000913.3	4123431	4124456	-	1026	511145	948427
948426	priA	NC_000913.3	4124612	4126810	-	2199	511145	948426
948425	rpmE	NC_000913.3	4127013	4127225	+	213	511145	948425
948436	yiiX	NC_000913.3	4127286	4127894	-	609	511145	948436
948435	metJ	NC_000913.3	4128078	4128395	-	318	511145	948435
948434	metB	NC_000913.3	4128672	4129832	+	1161	511145	948434
948433	metL	NC_000913.3	4129835	4132267	+	2433	511145	948433
948432	metF	NC_000913.3	4132616	4133506	+	891	511145	948432
948431	katG	NC_000913.3	4133835	4136015	+	2181	511145	948431
948445	yijE	NC_000913.3	4136108	4137013	+	906	511145	948445
948441	yijF	NC_000913.3	4137040	4137657	-	618	511145	948441
948440	gldA	NC_000913.3	4137932	4139035	-	1104	511145	948440
948439	fsaB	NC_000913.3	4139046	4139708	-	663	511145	948439
948437	ptsA	NC_000913.3	4139720	4142221	-	2502	511145	948437
948448	frwC	NC_000913.3	4142530	4143609	+	1080	511145	948448
948447	frwB	NC_000913.3	4143624	4143944	+	321	511145	948447
948454	pflD	NC_000913.3	4143995	4146292	+	2298	511145	948454
948453	pflC	NC_000913.3	4146258	4147136	+	879	511145	948453
948452	frwD	NC_000913.3	4147138	4147479	+	342	511145	948452
948451	yijO	NC_000913.3	4147466	4148317	-	852	511145	948451
948458	eptC	NC_000913.3	4148532	4150265	-	1734	511145	948458
948457	ppc	NC_000913.3	4150447	4153098	-	2652	511145	948457
948456	argE	NC_000913.3	4153696	4154847	-	1152	511145	948456
948455	argC	NC_000913.3	4155001	4156005	+	1005	511145	948455
948464	argB	NC_000913.3	4156013	4156789	+	777	511145	948464
948463	argH	NC_000913.3	4156850	4158223	+	1374	511145	948463
2847701	oxyS	NC_000913.3	4158278	4158394	-	117	511145	2847701
948462	oxyR	NC_000913.3	4158490	4159407	+	918	511145	948462
948461	sthA	NC_000913.3	4159390	4160790	-	1401	511145	948461
948460	fabR	NC_000913.3	4161067	4161771	+	705	511145	948460
948459	yijD	NC_000913.3	4161771	4162130	+	360	511145	948459
947143	trmA	NC_000913.3	4162170	4163270	-	1101	511145	947143
948468	btuB	NC_000913.3	4163639	4165483	+	1845	511145	948468
948467	murI	NC_000913.3	4165428	4166285	+	858	511145	948467
948466	rrsB	NC_000913.3	4166659	4168200	+	1542	511145	948466
948465	gltT	NC_000913.3	4168372	4168447	+	76	511145	948465
948473	rrlB	NC_000913.3	4168641	4171544	+	2904	511145	948473
948471	rrfB	NC_000913.3	4171637	4171756	+	120	511145	948471
948470	murB	NC_000913.3	4172057	4173085	+	1029	511145	948470
948469	birA	NC_000913.3	4173082	4174047	+	966	511145	948469
948479	coaA	NC_000913.3	4174076	4175026	-	951	511145	948479
948476	thrU	NC_000913.3	4175388	4175463	+	76	511145	948476
948474	tyrU	NC_000913.3	4175472	4175556	+	85	511145	948474
948481	glyT	NC_000913.3	4175673	4175747	+	75	511145	948481
948480	thrT	NC_000913.3	4175754	4175829	+	76	511145	948480
948482	tufB	NC_000913.3	4175944	4177128	+	1185	511145	948482
948486	secE	NC_000913.3	4177358	4177741	+	384	511145	948486
948485	nusG	NC_000913.3	4177743	4178288	+	546	511145	948485
948484	rplK	NC_000913.3	4178447	4178875	+	429	511145	948484
948483	rplA	NC_000913.3	4178879	4179583	+	705	511145	948483
948490	rplJ	NC_000913.3	4179996	4180493	+	498	511145	948490
948489	rplL	NC_000913.3	4180560	4180925	+	366	511145	948489
948488	rpoB	NC_000913.3	4181245	4185273	+	4029	511145	948488
948487	rpoC	NC_000913.3	4185350	4189573	+	4224	511145	948487
948495	yjaZ	NC_000913.3	4189786	4190325	+	540	511145	948495
7751646	sroH	NC_000913.3	4190327	4190487	-	161	511145	7751646
948494	thiH	NC_000913.3	4190735	4191868	-	1134	511145	948494
948493	thiG	NC_000913.3	4191865	4192635	-	771	511145	948493
2847702	thiS	NC_000913.3	4192637	4192837	-	201	511145	2847702
948500	thiF	NC_000913.3	4192821	4193576	-	756	511145	948500
948491	thiE	NC_000913.3	4193569	4194204	-	636	511145	948491
948492	thiC	NC_000913.3	4194204	4196099	-	1896	511145	948492
948496	rsd	NC_000913.3	4196332	4196808	-	477	511145	948496
948498	nudC	NC_000913.3	4196903	4197676	+	774	511145	948498
948497	hemE	NC_000913.3	4197716	4198780	+	1065	511145	948497
948502	nfi	NC_000913.3	4198790	4199461	+	672	511145	948502
948501	yjaG	NC_000913.3	4199504	4200094	+	591	511145	948501
948499	hupA	NC_000913.3	4200281	4200553	+	273	511145	948499
948508	yjaH	NC_000913.3	4200566	4201261	+	696	511145	948508
948507	zraP	NC_000913.3	4201263	4201688	-	426	511145	948507
948506	zraS	NC_000913.3	4201926	4203323	+	1398	511145	948506
948505	zraR	NC_000913.3	4203320	4204645	+	1326	511145	948505
948504	purD	NC_000913.3	4204642	4205931	-	1290	511145	948504
948503	purH	NC_000913.3	4205943	4207532	-	1590	511145	948503
948511	rrsE	NC_000913.3	4208147	4209688	+	1542	511145	948511
948510	gltV	NC_000913.3	4209774	4209849	+	76	511145	948510
948509	rrlE	NC_000913.3	4210043	4212946	+	2904	511145	948509
948516	rrfE	NC_000913.3	4213040	4213159	+	120	511145	948516
948515	yjaA	NC_000913.3	4213234	4213617	+	384	511145	948515
948514	yjaB	NC_000913.3	4213680	4214123	-	444	511145	948514
948513	metA	NC_000913.3	4214280	4215209	+	930	511145	948513
948512	aceB	NC_000913.3	4215478	4217079	+	1602	511145	948512
948517	aceA	NC_000913.3	4217109	4218413	+	1305	511145	948517
944797	aceK	NC_000913.3	4218596	4220332	+	1737	511145	944797
71004576	aceK-int	NC_000913.3	4218879	4218963	+	85	511145	71004576
944933	arpA	NC_000913.3	4220301	4222487	-	2187	511145	944933
948524	iclR	NC_000913.3	4222804	4223628	-	825	511145	948524
948522	metH	NC_000913.3	4223828	4227511	+	3684	511145	948522
948521	yjbB	NC_000913.3	4227731	4229362	+	1632	511145	948521
948520	pepE	NC_000913.3	4229453	4230142	-	690	511145	948520
948519	rluF	NC_000913.3	4230354	4231226	+	873	511145	948519
948518	yjbD	NC_000913.3	4231359	4231631	-	273	511145	948518
948531	lysC	NC_000913.3	4231884	4233233	-	1350	511145	948531
948535	pgi	NC_000913.3	4233758	4235407	+	1650	511145	948535
948534	yjbE	NC_000913.3	4235906	4236148	+	243	511145	948534
948533	yjbF	NC_000913.3	4236262	4236900	+	639	511145	948533
948526	yjbG	NC_000913.3	4236897	4237634	+	738	511145	948526
